full_text,Label
"['merkosa', 'aja', 'udah', 'gak', 'normal', 'bisabisanya', 'ngomong', 'âœorg', 'normal', 'merkosa', 'cewek', 'cakepâ', 'org', 'goblok']",NoBully
"['beda', 'level', 'goblok', 'eddie', 'punya', 'ucl', 'onana', 'ga', 'punya', 'ucl', 'minimal', 'punya', 'ucl', 'lah', 'wkwk', 'mampus', 'enak', 'ga', 'di', 'gituin']",Bully
"['woy', 'kunyukelu', 'kira', 'senin', 'selasa', 'rabu', 'itu', 'bahasa', 'dr', 'mana', 'kalo', 'goblok', 'jangan', 'dipatenin']",Bully
"['goblok', 'ini', 'mah', 'beda', 'org']",NoBully
"['kok', 'makin', 'lama', 'orang', 'makin', 'gila', 'ya', 'bisaânya', 'dilemparin', 'batu', 'wong', 'goblok', 'kalau', 'bercandaan', 'ini', 'kelewatan', 'banget', 'anying']",NoBully
"['loe', 'bawa', 'kanjuruhan', 'yg', 'gak', 'ada', 'sangkut', 'pautnyamau', 'cari', 'muka', 'ada', 'arema', 'nihgak', 'nyambung', 'coysolo', 'ya', 'solo', 'yg', 'dibahas', 'jgn', 'bawa', 'kanjuruhangoblok']",NoBully
"['jadi', 'apa', 'apa', 'itu', 'jangka', 'panjang', 'jangan', 'di', 'liat', 'âœga', 'pernah', 'jajan', 'sekali', 'jajan', 'jadi', 'penyakitanâ', 'ya', 'berarti', 'organ', 'anaknya', 'sehat', 'kena', 'bakteri', 'ga', 'cocok', 'goblok']",NoBully
"['itu', 'dkomen', 'ada', 'yg', 'bilang', 'fans', 'ditanya', 'yg', 'sngaja', 'ship', 'jgn', 'goblok', 'fans', 'pihak', 'laki', 'yg', 'awalnya', 'ngship', 'mereka', 'dri', 'jaman', 'era', 'who', 'dis', 'dlu', 'd', 'ytube', 'udah', 'dluan', 'jdi', 'fans', 'kpop', 'tp', 'masih', 'kalah', 'segi', 'pemikiran', 'dri', 'fans', 'dita', 'yg', 'cm', 'anggap', 'itu', 'hiburan', 'doang', 'alias', 'cocoklogi', 'fiktif', 'blok', 'goblok']",Bully
"['goblok', 'goblok', 'goblok', 'goblok', 'gobloooooooooooooooooook', 'manusia', 'jaman', 'sekarang', 'kok', 'pada', 'goblok', 'bgt', 'sumpaah']",Bully
"['goblok', 'ngpain', 'dh', 'cwo', 'bnyk', 'yg', 'dm']",NoBully
"['orang', 'goblok', 'sadarnya', 'belakangan', 'ðÿðÿðÿƒðÿƒðÿðÿðÿðÿ']",NoBully
"['eh', 'sumpil', 'ya', 'gw', 'nih', 'udah', 'ada', 'di', 'titik', 'bukan', 'cuma', 'kangen', 'wonwo', 'tp', 'sama', 'anak', 'semua', 'juga', 'kayak', 'kamu', 'dimana', 'dengan', 'siapa', 'semalam', 'berbuat', 'apa', 'huhu', 'kangen', 'bgt', 'elah', 'goblok', 'ðÿžðÿž']",NoBully
['goblok'],Bully
"['kadroen', 'sepertimu', 'mana', 'ada', 'pintarnya', 'yg', 'ada', 'goblok', 'permanen', 'dikitâ', 'bicara', 'hutang', 'mana', 'ada', 'negara', 'gak', 'hutang', 'hutang', 'selama', 'penggunaan', 'jelas', 'untuk', 'infrastruktur', 'produktip', 'amp', 'kemajuan', 'negara', 'apa', 'salahnya', 'terpenting', 'tdk', 'melanggar', 'u', 'jadi', 'orang', 'pinter', 'dikit', 'jangan', 'tolol', 'goblok']",Bully
['goblok'],Bully
"['goblok', 'bener', 'lakinya']",Bully
"['klo', 'org', 'udh', 'suka', 'knp', 'goblok', 'bgt', 'si']",NoBully
"['ngatain', 'tidak', 'ada', 'pengalaman', 'ke', 'orang', 'muda', 'yang', 'baru', 'mulai', 'lha', 'kuwi', 'kan', 'jenenge', 'golek', 'pengalaman', 'to', 'blok', 'goblok']",Bully
"['dikasih', 'm', 'goblok', 'kalo', 'trading']",NoBully
"['goblok', 'banget', 'penegakan', 'hukumyg', 'd', 'bantu', 'rakyat', 'sendiri', 'bambangnoh', 'sana', 'tangkapin', 'teroris', 'papua']",Bully
"['gemeteran', 'takut', 'goblok', 'posisi', 'lg', 'sendiri', 'kirain', 'mau', 'di', 'culik']",NoBully
"['inilah', 'knp', 'alasan', 'utk', 'jgn', 'biarkan', 'orang', 'bodohtololgoblok', 'berkembang', 'biak']",Bully
"['orang', 'goblok', 'gampang', 'kemakan', 'hoax']",Bully
"['iya', 'pak', 'benar', 'masih', 'aja', 'ada', 'yang', 'goblok']",NoBully
"['krn', 'kalian', 'goblok', 'pura', 'jika', 'megawati', 'mmg', 'malas', 'kuliah', 'dan', 'isi', 'pidatonya', 'omong', 'kosong']",Bully
"['hari', 'gini', 'masih', 'ada', 'manusia', 'goblok', 'seperti', 'ini', 'mungkin', 'dia', 'makannya', 'sampah', 'setiap', 'hari', 'sehingga', 'otaknya', 'berisi', 'kotoran', 'pikirannya', 'sama', 'dengan', 'media', 'tak', 'berbobot', 'ini', 'isinya', 'berita', 'tak', 'berbobot', 'dan', 'cuma', 'dagelan', 'kebencian', 'saja']",Bully
"['media', 'goblok', 'sih', 'initeriak', 'bubarkan', 'turunkan', 'dan', 'hampir', 'tahun', 'ga', 'jelas', 'hasilnya', 'jangan', 'sampai', 'masih', 'teriak', 'juga', 'bubarkan', 'pemerintah']",Bully
"['goblok', 'kok', 'cepu', 'goblok', 'itu', 'belajar']",NoBully
"['were', 'leaving', 'problematic', 'fanbases', 'â', 'gangguin', 'btw', 'lagian', 'lu', 'siapa', 'ga', 'diajakin', 'ngobrol', 'malah', 'ikutan', 'nimbrung', 'ngatain', 'org', 'goblok', 'lagi', 'wkwk', 'tp', 'apa', 'sih', 'yg', 'diharepin', 'dari', 'orang', 'yg', 'cara', 'analisisnya', 'kaya', 'lu', 'lmfao']",Bully
"['antara', 'goblok', 'sm', 'diguna', 'sih', 'itu', 'mah']",NoBully
"['bodoh', 'tolol', 'anjing', 'bangsat', 'goblok', 'ucap', 'diriku', 'kpd', 'diriku']",NoBully
"['goblok', 'kok', 'cepu', 'kalo', 'goblok', 'belajar', 'toloi']",Bully
"['backsound', 'on', 'si', 'gobloook', 'o', 'si', 'goblok']",Bully
"['goblok', 'bgt', 'ðÿðÿžâï']",Bully
"['kontol', 'lu', 'anjing', 'bangsat', 'gw', 'belom', 'cair', 'dari', 'tip', 'malah', 'cepu', 'goblok']",NoBully
"['ngatain', 'orang', 'goblok', 'padahal', 'sendirinya', 'yg', 'goblok', 'heran', 'ih', 'pantes', 'aja', 'kayak', 'gitu', 'orang', 'dia', 'akgae', 'sama', 'anti', 'jungkook', 'ðÿ']",NoBully
"['yok', 'ayok', 'goblok', 'nya', 'di', 'pelihara']",NoBully
"['lah', 'lu', 'baru', 'goblokdulunya', 'pinter', 'waktu', 'belum', 'jdi', 'buzzerpnis', 'kntl', 'tllðÿðÿ']",Bully
"['goblok', 'lu']",Bully
"['goblok', 'bin', 'dungu', 'loe', 'mu', 'kalo', 'ucapin', 'assalamualaikum', 'itu', 'harus', 'lengkap', 'kalo', 'ucapin', 'innalillahi', 'itu', 'juga', 'harus', 'lengkap', 'dasar', 'kadroen', 'titid', 'kecil', 'ðÿðÿðÿðÿðÿðÿ']",Bully
"['lu', 'cowo', 'apa', 'banci', 'celamitan', 'bgt', 'ngurusin', 'org', 'cebong', 'goblok']",Bully
"['kadrun', 'kalo', 'ga', 'goblok', 'ya', 'gila']",Bully
"['goblok', 'blok', 'goblok']",Bully
"['minimal', 'nanya', 'goblok', 'kalo', 'gatau', 'bukan', 'malah', 'jadi', 'bikin', 'indo', 'di', 'ban', 'lu', 'tolol', 'punya', 'otak', 'ga', 'di', 'pake', 'komunitas', 'negara', 'india', 'mah', 'kompak', 'bukan', 'malah', 'cepuin', 'negara', 'sendiri', 'babi', 'gua', 'baru', 'garap', 'round', 'ini', 'kontol', 'lu', 'anjing']",Bully
"['makanya', 'baca', 'tolol', 'goblok', 'jadi', 'orang', 'udah', 'disediain', 'kalkulator', 'di', 'webnya', 'masih', 'aja', 'ga', 'ngerti', 'goblok', 'tolol']",Bully
"['ketikan', 'lo', 'buset', 'kayanya', 'lo', 'yang', 'sakit', 'dah', 'anying', 'trus', 'lo', 'mau', 'ngeliat', 'idol', 'gue', 'ampe', 'pingsan', 'di', 'panggung', 'kah', 'goblok']",NoBully
"['ancene', 'seng', 'wedok', 'iki', 'ga', 'seneng', 'kon', 'blok', 'goblokðÿ', 'mek', 'pgn', 'duekmu', 'tok', 'mendo', 'ancen', 'arek', 'ðÿðÿðÿ']",NoBully
"['dan', 'masih', 'aja', 'ada', 'org', 'yg', 'rela', 'goblok', 'membelanya']",NoBully
"['undang', 'undang', 'sialan', 'tapi', 'orang', 'goblok', 'di', 'senayan', 'mendukungnya', 'eh', 'iya', 'kan', 'goblok']",Bully
"['eh', 'lu', 'ga', 'diajak', 'goblok']",Bully
"['ngatain', 'orang', 'goblok', 'padahal', 'kaumnya', 'sendiri', 'yg', 'seneng', 'ketipu', 'editan', 'wkwk', 'ðÿ']",Bully
"['aku', 'mari', 'ngeroasting', 'mantanku', 'soale', 'de', 'goblokðÿ']",Bully
"['goblok', 'bahkan', 'anaknya', 'jokowi', 'pun', 'mulai', 'di', 'adu', 'domba', 'emng', 'biadab', 'banget', 'kerja', 'buzzerp', 'ini', 'ðÿðÿðÿðÿðÿš']",NoBully
"['orang', 'macam', 'elu', 'ini', 'memang', 'sangat', 'd', 'butuhkan', 'penguasacukup', 'butuh', 'rakyatbyg', 'idiot', 'goblok', 'dan', 'pandir', 'itu', 'aset', 'utama', 'penguasa', 'untuk', 'hancurkan', 'nkripenjahan', 'gaya', 'baru', 'invasi', 'bekedok', 'investasilondo', 'ireng', 'pribumi', 'd', 'manfaatkan', 'untuk', 'menindas', 'sesama', 'pribumi']",Bully
"['goblok', 'goblokin', 'org', 'sendirinya', 'digoblokin', 'editan', 'shame', 'sheesh']",Bully
"['alah', 'aremania', 'kalo', 'gak', 'goblok', 'ya', 'tolol']",Bully
"['goblok', 'sih']",Bully
"['bhahahaha', 'hooi', 'survey', 'ganjar', 'gimana', 'hooi', 'mikir', 'masa', 'mau', 'jadi', 'cawapresnya', 'prabowo', 'ðÿðÿðÿðÿ', 'orang', 'goblok', 'pun', 'tahu', 'itu', 'artinya', 'menyerah', 'karena', 'mentok', 'ðÿðÿ']",NoBully
"['wkwkwkwk', 'goblok']",Bully
"['hp', 'goblok']",NoBully
"['jahlul', 'murokab', 'alias', 'goblok', 'berlipat']",Bully
"['wkwkwk', 'gol', 'hiburan', 'klo', 'mau', 'ngebacot', 'tunggu', 'pertandingan', 'abis', 'bos', 'baru', 'dah', 'koment', 'semau', 'lu', 'klo', 'udh', 'kyk', 'gini', 'ketauan', 'kan', 'lu', 'itu', 'goblok']",Bully
"['omonganmu', 'koyok', 'taek', 'mas', 'kalo', 'emang', 'ga', 'punya', 'hati', 'nurani', 'mending', 'diam', 'dan', 'yg', 'penting', 'kalopun', 'goblok', 'ya', 'minimal', 'jangan', 'dipertontonkan', 'secara', 'terangterangan', 'kecuali', 'emang', 'ga', 'punya', 'malu']",Bully
"['tarif', 'tiket', 'berdasarkan', 'kemampuan', 'ekonomi', 'makin', 'ke', 'sini', 'makin', 'goblok', 'aja', 'pengelola', 'transportasi', 'publik', 'kita']",Bully
"['org', 'sek', 'main', 'judi', 'online', 'ncen', 'goblok']",NoBully
"['yang', 'salah', 'lebih', 'galak', 'goblok', 'bener']",NoBully
"['goblok', 'pake', 'ngatur', 'gue']",Bully
"['lo', 'dah', 'fitnah', 'kwkw', 'mana', 'ada', 'gw', 'cheat', 'kwkw', 'makan', 'tuhk', 'fitnah', 'dosa', 'nya', 'ampe', 'akhirat', 'goblok']",NoBully
"['eh', 'goblok']",Bully
"['dlm', 'hidupgoblok', 'itu', 'istilahtpi', 'yg', 'ahli', 'tatakata', 'tpi', 'gk', 'bisa', 'kerja', 'itupenjual', 'obat', 'kyk', 'anus']",Bully
"['eh', 'goblok', 'mana', 'ada', 'gw', 'cheat', 'lu', 'kagak', 'mampu', 'ya', 'bos', 'kerjain', 'daily', 'blog']",Bully
"['aduh', 'goblok', 'banget', 'bahkan', 'untuk', 'menjaga', 'warung', 'pun', 'terlalu', 'pure', 'kebodohannya', 'astaghfirullah']",Bully
"['maap', 'bgt', 'klo', 'semisal', 'konteks', 'awalny', 'becanda', 'atau', 'candaan', 'tongkrongan', 'keknya', 'gp', 'tapi', 'klo', 'dijadiin', 'trend', 'ya', 'goblok', 'si', 'ok', 'terimakasih', 'selamat', 'pagi', 'ðÿðÿ']",Bully
"['fyp', 'gw', 'ful', 'masalah', 'ini', 'bjir', 'malah', 'merembet', 'kemana', 'mana', 'heran', 'tp', 'seru', 'liat', 'org', 'goblok', 'tantrum']",NoBully
"['heh', 'goblok', 'pdip', 'tanpa', 'jokowi', 'iuga', 'ga', 'nakalan', 'jadi', 'partai', 'juara', 'mikir', 'anjing']",NoBully
"['orang', 'tolol', 'semua', 'yg', 'nulis', 'goblok', 'yg', 'percaya', 'lebih', 'goblok', 'goblok', 'nya', 'nyundul', 'langit', 'lagi', 'ðÿââï']",NoBully
"['lu', 'tolol', 'bgt', 'yg', 'ngeship', 'disana', 'malah', 'ngeramein', 'disini', 'anjg', 'caper', 'bgt', 'harusnya', 'lu', 'langsung', 'aja', 'balas', 'sama', 'yg', 'ngeship', 'idol', 'lu', 'disana', 'anjg', 'goblok', 'bgt', 'sumpah', 'otak', 'lu', 'dimana', 'sih', 'dasar', 'otak', 'pembantu']",Bully
"['brarti', 'lue', 'yg', 'goblok', 'gak', 'tau', 'apa']",Bully
"['pelajari', 'dulu', 'itu', 'vidio', 'thn', 'brp', 'jgn', 'terlalu', 'goblok']",Bully
"['vidio', 'lama', 'jaman', 'sby', 'hanya', 'orang', 'goblok', 'pekok', 'yg', 'bisa', 'termakqn', 'hoax', 'murahan', 'macam', 'itu']",Bully
"['heru', 'budi', 'emang', 'goblok', 'banget', 'emang']",Bully
"['goblok', 'kepencet', 'retweetðÿðÿðÿðÿðÿ']",NoBully
"['karna', 'dia', 'kadrun', 'jd', 'ya', 'auto', 'goblok']",Bully
"['kan', 'gobloksudah', 'ada', 'contoh', 'nya', 'keluarga', 'mega', 'soekarno', 'napa', 'di', 'larang', 'kan', 'taik']",NoBully
"['goblok', 'dia', 'mention', 'karna', 'replaynya', 'pada', 'bilang', 'darimana', 'gambarnya', 'ye', 'ajg']",NoBully
"['kalau', 'orang', 'arab', 'dibilang', 'kafir', 'kalem', 'dibilang', 'non', 'muslim', 'ngamuk', 'karena', 'mereka', 'tahu', 'artinya', 'elunya', 'aja', 'yang', 'goblok']",Bully
"['kalau', 'orang', 'arab', 'dibilang', 'kafir', 'kalem', 'dibilang', 'non', 'muslim', 'ngamuk', 'karena', 'mereka', 'tahu', 'artinya', 'elunya', 'aja', 'yang', 'goblok']",Bully
"['yg', 'goblok', 'bukan', 'cuma', 'gubernurnya', 'tgup', 'juga', 'samaâ', 'ðÿ']",Bully
"['nih', 'liat', 'anjing', 'pd', 'amat', 'kali', 'ya', 'ðÿðÿðÿ', 'dikira', 'ga', 'punya', 'kerjaan', 'ngeshipper', 'ga', 'jelas', 'mending', 'kerja', 'daripada', 'bikin', 'kontent', 'halu', 'baca', 'yang', 'teliti', 'biar', 'ga', 'gede', 'bacot', 'malu', 'malu', 'ðÿðÿðÿ', 'marah', 'kok', 'karena', 'shipper', 'doang', 'goblok', 'banget', 'baper', 'sama', 'orangâ', 'halu', 'for', 'fun']",NoBully
"['percuma', 'si', 'cakep', 'tapi', 'gaada', 'otaknya', 'alias', 'goblok', 'cape', 'anjir', 'diajak', 'ngobrol', 'haha']",Bully
"['dih', 'dih', 'dih', 'pdnya', 'nih', 'liat', 'tolol', 'pake', 'benerâ', 'tuh', 'mata', 'baca', 'yang', 'teliti', 'yang', 'berhak', 'marah', 'tuh', 'fans', 'dita', 'tapi', 'karena', 'tau', 'ini', 'hanya', 'for', 'fun', 'makannya', 'dibiarin', 'bukan', 'kaya', 'lu', 'lu', 'pada', 'yang', 'tolol', 'marahâ', 'karena', 'shipper', 'doang', 'goblok']",Bully
"['heran', 'ya', 'hari', 'gini', 'masih', 'ada', 'manusia', 'goblok', 'mungkin', 'dia', 'satuânya', 'yg', 'ada', 'di', 'indonesia', 'ðÿðÿðÿ']",Bully
"['minimal', 'sadar', 'lah', 'manehna', 'sebagai', 'ketua', 'murid', 'babasaan', 'we', 'ciga', 'nu', 'teu', 'sakola', 'ngomong', 'kabatur', 'teu', 'jauh', 'ti', 'ajg', 'goblok', 'tolol', 'pls', 'da', 'urang', 'mah', 'gedeg', 'ngadenge', 'na', 'ge']",NoBully
"['nih', 'liat', 'goblok', 'pake', 'tuh', 'mata', 'sama', 'otak', 'kasian', 'nganggur']",Bully
"['aku', 'paham', 'kowe', 'bucin', 'tur', 'ojo', 'goblok', 'nder']",NoBully
"['pantesan', 'goblok']",NoBully
"['no', 'komenmo', 'jdi', 'kacung', 'oligarki', 'ke', 'mo', 'jdi', 'artis', 'goblok', 'keitu', 'sih', 'derita', 'lo', 'masa', 'bodoh', 'gue', 'ttp', 'pilih', 'aniesðÿ']",NoBully
"['eh', 'gue', 'goblok', 'bgt']",NoBully
"['han', 'jisung']",NoBully
"['not', 'in', 'kenya', 'but', 'mwatate', 'wundanyi', 'road', 'inaenda', 'kuka', 'hivi']",NoBully
"['buh', 'rn', '馃槪馃槪']",NoBully
"['lily', 'haewon', 'jooyeon', 'and', 'jungsu', 'boooooom']",NoBully
"['mortal', 'kombat']",NoBully
"['lah', 'icel', 'decul', 'bos', 'lu', 'ngatain', 'icel', 'pa', 'gmana']",NoBully
"['anjink', 'meme', 'kilat']",NoBully
['dimaafkan'],NoBully
"['emamh', 'boleh', 'se', 'combek', 'ini']",NoBully
"['udah', 'bisa', 'captcha', 'belum', 'bor', 'wkakwksks']",NoBully
"['biasakan', 'nonton', 'barca', 'sampai']",NoBully
"['suka', 'nih', 'tensi', 'naik', 'turun', 'gacor']",NoBully
"['selena', 'nya', 'tere', 'liye', 'petualangan', 'jack', 'amp', 'piggy', 'natal', 'jk', 'rowling', 'sama', 'the', 'blis', 'bakery']",NoBully
"['benda', 'basic', 'rakyat', 'malaysia', 'tak', 'kan', 'tak', 'tau', 'ala', 'macam', 'kau', 'hafal', 'lagu', 'negaraku', 'lah', 'kalau', 'lagu', 'negaraku', 'pun', 'tak', 'tau', 'tak', 'tau', 'lah', 'nak', 'cakap']",Bully
"['bar莽a', 'is', 'back', '馃槏馃挋鉂わ笍']",NoBully
"['lewa', '馃憦馃徏馃憦馃徏']",NoBully
"['sampai', 'turun', 'mesin']",NoBully
"['gw', 'gabisa', 'akses', 'anjink']",NoBully
"['benda', 'macam', 'ni', 'pun', 'datang', 'untuk', 'minta', 'tolong', 'bomba', 'lepas', 'tu', 'rakam', 'lol', 'beritahu', 'saja', 'lah', 'yang', 'kau', 'nak', 'tengok', 'abangabang', 'bomba', 'ni', 'kan']",NoBully
"['alonso', 'nih', 'apa', 'ya', 'knapa', 'g', 'daritadi', 'njimers']",NoBully
"['xavi', 'aneh', 'bener', 'hari', 'ini']",NoBully
"['senior', 'man']",NoBully
"['gn', 'enjooyer', 'sleep', 'tight', '馃挙']",NoBully
"['gn', 'bb馃挙']",NoBully
"['xavi', 'is', 'sick']",NoBully
"['biasanya', 'besok', 'ada', 'aja']",NoBully
"['mze', 'nakuona', 'umelewa', 'hapa', 'blis', 'ajab']",NoBully
"['iyadah', 'pawangnya']",NoBully
['馃憫馃憫juli'],NoBully
"['chisada', 'wakuti', 'uyu']",NoBully
"['marry', 'the', 'night', 'salah', 'satu', 'video', 'muzik', 'terbaik', 'lady', 'gaga', 'video', 'muzik', 'ni', 'penuh', 'dengan', 'makna', 'menakjubkan', 'lady', 'gaga', 'memang', 'seorang', 'artis', 'yang', 'kreatif', 'pergi', 'tonton', 'video', 'muzik', 'marry', 'the', 'night', 'lady', 'gaga', 'sekarang']",NoBully
"['yg', 'k', 'mana']",NoBully
"['diz', 'one', 'nah', 'mortal', 'kombat', 'fatality']",NoBully
"['taekook', 'or', 'vminkook', 'subunit']",NoBully
"['lihat', 'suju', 'bawain', 'mr', 'simple', 'sama', 'bonamana', 'tu', 'jadi', 'keinget', 'jaman', 'smp']",NoBully
['hyungseo'],NoBully
"['gujarat', '馃憖']",NoBully
"['download', 'lagu', 'suju', 'atau', 'ost', 'drakor', 'di', 'shared馃槶', 'smpku', 'lumayan', 'jauh', 'jadi', 'kadang', 'mampir', 'warnet', 'dulu', 'jam', 'baru', 'pulang', 'naik', 'angkot', '馃槶馃槶', 'nanti', 'alasan', 'angkotnya', 'lama馃檹馃檹馃檹']",NoBully
"['diem', 'kamu', 'kenapa', 'malah', 'ikutan', 'sungjae', '馃槶']",NoBully
"['sebabtu', 'aku', 'cakap', 'ignorance', 'is', 'a', 'blis', 'don鈥檛', 'fight', 'verbally', 'or', 'physically', 'but', 'spiritually', 'instead', 'bukan', 'bomoh', 'tapi', 'doa', '馃馃徎', 'sedikit', 'pesanan', 'dari', 'ustajah', 'celop']",NoBully
"['malem', 'ini', 'dia', 'beneran', 'mirip', 'emot', '馃']",NoBully
"['ini', 'licinnya', 'bukan', 'yg', 'licin', 'bgt', 'gitu', 'kok', 'tetep', 'enak', 'tp', 'kalo', 'mandinya', 'tanpa', 'puf', 'bakal', 'kerasa', 'licin', 'emang']",NoBully
"['oho', 'waysusa', 'lendaba', 'engaka', 'sat', 'sep', 'kyk', 'bukuny', 'blis', 'bakery', 'pinggiranny', 'jg', 'disemprot', 'biru', 'gini', 'klo', 'abis', 'baca', 'tgn', 'jg', 'ikut', 'biru', 'glitter', 'kyk', 'abis', 'main', 'pilox', '馃ぃ']",NoBully
"['mkoma', 'derick', 'vaisa', 'gokora']",NoBully
"['srikumar', 'rao', '馃挋']",NoBully
"['tau', 'xpe', 'dah', 'kena', 'start', 'fikir', 'nak', 'letak', 'apa', 'dalam', 'tupperware', 'tu', '馃槄']",NoBully
"['itulah', 'tu', 'rasa', 'bersalah', 'yang', 'amat', 'dah', 'semalam', 'kena', 'guna', 'betul虏', 'ni', 'nanti', 'dia', 'dtg', 'rumah', 'buat', 'inspection', 'lagi', 'seram']",NoBully
"['gm', 'ds']",NoBully
"['sedang', 'agak', 'orgil', 'dikit', 'rewatching', 'kyungso', 'suhyun', 'rewrite', 'the', 'stars', 'on', 'every', 'tiktok', 'yg', 'lewat', 'fyp', '馃槶']",NoBully
"['mela', 'pogum', 'adha', 'keta', 'oru', 'blis', '馃ぃ馃ぃ馃ぃ馃ぃ馃敟', 'ulti', 'ya']",NoBully
"['orang', 'orang', 'idiot', 'bahas', 'agama', 'syurga', 'dan', 'neraka', 'perut', 'neg', 'bacanya', 'jijik', 'sebah', 'mau', 'muntah', 'baca', 'narasinya']",Bully
"['hanya', 'orang', 'super', 'idiot', 'yg', 'mengatakan', 'anies', 'gagal', 'jadi', 'presiden', 'dan', 'ganjar', 'sukses', 'jadi', 'gubernur']",NoBully
"['pake', 'nanya', 'lagi', 'si', 'idiot', 'ini']",Bully
"['sewidak', 'likur', 'i', 'boso', 'jowo', 'ngendi', 'bloook', 'kancamu', 'iso', 'idiot', 'ðÿ']",Bully
"['fym', 'nuh', 'uh']",NoBully
"['nuh', 'uh']",Bully
"['lebih', 'parah', 'lagi', 'negara', 'sepiteng', 'totalitas', 'menzalimi', 'warga', 'dalam', 'segala', 'hal', 'amp', 'dg', 'segala', 'caraðÿÿðÿðÿðÿðÿ', 'ngumat', 'idiot', 'sinting', 'penyembah', 'hahbabi', 'sarap', 'sangit', 'sudah', 'tahun', 'lebih', 'sampe', 'mampus', 'musnah', 'tetap', 'berdamai', 'dg', 'kebusukan', 'total', 'ðÿsetan', 'ðÿiblis', 'ðÿdajjalðÿïâšðÿðÿðÿðÿâ', 'ïðÿðÿœšðÿ']",Bully
"['orang', 'macam', 'elu', 'ini', 'memang', 'sangat', 'd', 'butuhkan', 'penguasacukup', 'butuh', 'rakyatbyg', 'idiot', 'goblok', 'dan', 'pandir', 'itu', 'aset', 'utama', 'penguasa', 'untuk', 'hancurkan', 'nkripenjahan', 'gaya', 'baru', 'invasi', 'bekedok', 'investasilondo', 'ireng', 'pribumi', 'd', 'manfaatkan', 'untuk', 'menindas', 'sesama', 'pribumi']",Bully
"['fahren', 'idiot', 'banget', 'asli', 'kiblatnya', 'kmn', 'ren', 'itu', 'kesana', 'pas', 'fahren', 'yg', 'shalat', 'gue', 'heran', 'kok', 'sajadah', 'dia', 'lain', 'arah', 'gue', 'tanya', 'lagi', 'kiblatnya', 'kemana', 'ren', 'itu', 'kesana', 'itu', 'kepala', 'sajadah', 'lo', 'kmn', 'anjir', 'oh', 'iya', 'udh', 'mikir', 'gue', 'salah', 'kiblat', 'ternyata', 'dia', 'yg', 'sesat']",NoBully
"['maba', 'alay', 'bangsat', 'ntar', 'pas', 'ospek', 'di', 'bentak', 'dikit', 'diviralin', 'ga', 'semua', 'orang', 'jg', 'main', 'twitter', 'blok', 'idiot']",Bully
"['yoongis', 'verse', 'ðÿ']",NoBully
"['dih', 'kagak', 'nyambung', 'padahal', 'gua', 'yang', 'muntah', 'liat', 'tweet', 'lo', 'ke', 'gua', 'dah', 'ya', 'males', 'ngadepin', 'lu', 'âœhave', 'a', 'nice', 'day', 'idiotâœ']",Bully
"['rezim', 'idiot', 'hari', 'gini', 'msh', 'tidak', 'mampu', 'mencegah', 'rem', 'blong', 'masyarakat', 'wajib', 'gugat', 'lembaga', 'penegak', 'hukumpolri', 'dan', 'gugat', 'bangkrut', 'perusahaan', 'pemiliknya']",NoBully
"['th', 'berkorban', 'harta', 'nyawa', 'melawan', 'nazi', 'ndilalah', 'skrg', 'malah', 'kasih', 'applaus', 'ke', 'tentara', 'nazi', 'yg', 'mgkn', 'sj', 'sdh', 'menembakbunuh', 'kakek', 'moyangnya', 'di', 'palagan', 'eropa', 'dr', 'yg', 'tepuk', 'tangan', 'benar', 'idiot', 'koplok', 'gombal', 'tingkat', 'dewa', 'demi', 'demokrasi', 'ukr', 'rela', 'mnjilat', 'pantat', 'pembunuhðÿ']",Bully
"['tl', 'dr']",NoBully
"['bisa', 'mikir', 'ga', 'idiot', 'ntar', 'jennie', 'kena', 'drag', 'yang', 'disalahin', 'kitakita', 'lagi', 'yg', 'gatau', 'apaapa']",Bully
"['kec', 'i', 'idiot']",NoBully
"['hao', 'idiots', 'wananisinya', 'vizi', 'kesho', 'sasa', 'ni', 'kuomba', 'bana']",NoBully
"['babi', 'anjing', 'tolol', 'idiot', 'goblok', 'brengsek', 'bangsat', 'sampah', 'tai']",Bully
"['uri', 'dhoti', 'remunhu', 'mukosho', 'wamai', 'vako', 'duche', 'pfutseke', 'mhata', 'yemunhu', 'stupid', 'sascum', 'yemunhu', 'such', 'a', 'heartles', 'idiotic', 'comment', 'dako', 'rizere', 'chena', 'ngochani', 'yemunhu', 'zimudhidhi', 'ramai', 'vako', 'idiot']",NoBully
"['petantang', 'petenteng']",NoBully
"['lah', 'tolol', 'gak', 'nonton', 'tapi', 'komentar', 'such', 'an', 'idiot']",NoBully
"['movies', 'angu', 'cjawahi', 'ichoka', 'idiot', 'sijawahi', 'kuifuta', 'series', 'ya', 'merlin']",NoBully
"['pelatihnya', 'tolol', 'min', 'idiot', 'bikin', 'emosi', 'aja']",Bully
"['meet', 'amar', 'bharati', 'an', 'idiot']",NoBully
['yoli'],NoBully
"['mera', 'bhai', 'kitna', 'idiot', 'hai', 'yar']",NoBully
"['mjb', 'kak', 'solusiny', 'gmn', 'ya', 'detail', 'paspor', 'sy', 'jg', 'blm', 'diubah']",NoBully
